record_id,source_id,smiles,inchi,inchikey,status,errors,molecule_chembl_id,standard_value,standard_units,standard_relation,pchembl_value,assay_chembl_id,assay_description,confidence_score,n_measurements,pIC50,activity_class,activity_label
1b0594de,,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NC(=O)Cc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,,,raw,,CHEMBL449546,155.0,nM,=,7.4,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay,0.8,2,6.8097,1,active
3b2c3558,,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NC(=O)COc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,,,raw,,CHEMBL504480,85.0,nM,=,7.4,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay,0.8,2,7.0706,1,active
829cac3b,,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NS(=O)(=O)Cc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,,,raw,,CHEMBL450954,1700.0,nM,=,6.6,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay,0.8,2,5.7696,0,inactive
9cb71677,,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(OCC(=O)c3ccccc3)cc2C(=O)N2CCc3ccccc3C2)n1,,,raw,,CHEMBL509208,175.0,nM,=,7.7,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay,0.8,2,6.757,1,active
41dc6e03,,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(OCC(=O)O)cc2C(=O)N2CCc3ccccc3C2)n1,,,raw,,CHEMBL473446,70.0,nM,=,8.0,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay,0.8,2,7.1549,1,active
84a3e9f3,,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(NC(=O)CSc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)n1,,,raw,,CHEMBL502066,600.0,nM,=,6.22,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay,0.8,1,6.2218,1,active
de1a9f4b,,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(NC(=O)COc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)n1,,,raw,,CHEMBL451856,510.0,nM,=,6.29,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay,0.8,1,6.2924,1,active
3f2a191e,,CCCCN(CCCC)C(=O)c1nn(-c2ccc(N)cc2C(=O)N2Cc3ccccc3C[C@H]2CN)c(C)c1Cl,,,raw,,CHEMBL518649,380.0,nM,=,6.42,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay,0.8,1,6.4202,1,active
2d721c0d,,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NC(=O)COc3ccccc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CN)c(C)c1Cl,,,raw,,CHEMBL508392,30.0,nM,=,7.52,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay,0.8,1,7.5229,1,active
45626c77,,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NCc3ccncc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CN)c(C)c1Cl,,,raw,,CHEMBL498873,650.0,nM,=,6.19,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay,0.8,1,6.1871,1,active
e9beff54,,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cccc(C)c2C(=O)N2Cc3ccccc3C[C@H]2CN)n1,,,raw,,CHEMBL454406,175.0,nM,=,6.76,CHEMBL1014486,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer BH3 peptide by HTRF-LANCE assay,0.8,1,6.757,1,active
54594d46,,Cc1cccc(-n2nc(C(=O)N(c3ccccc3)c3ccccc3)cc2C)c1C(=O)N1Cc2ccccc2C[C@@H]1CO,,,raw,,CHEMBL503783,1100.0,nM,=,6.41,CHEMBL1014486,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer BH3 peptide by HTRF-LANCE assay,0.8,3,5.9586,0,inactive
fa4a62db,,Cc1cccc(-n2nc(C(=O)N(c3ccccc3)c3ccccc3)cc2C)c1C(=O)N1Cc2ccccc2C[C@H]1CO,,,raw,,CHEMBL508211,210.0,nM,=,6.68,CHEMBL1014486,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer BH3 peptide by HTRF-LANCE assay,0.8,1,6.6778,1,active
649dd690,,Cc1cccc(-n2nc(C(=O)N(c3ccccc3)c3ccccc3)cc2C)c1C(=O)N1Cc2ccccc2CC1CO,,,raw,,CHEMBL509760,600.0,nM,=,6.22,CHEMBL1014486,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer BH3 peptide by HTRF-LANCE assay,0.8,1,6.2218,1,active
56298d7d,,CCCCN(CCCC)C(=O)c1nn(-c2cccc(C)c2C(=O)N2Cc3ccccc3C[C@H]2CN)c(C)c1Cl,,,raw,,CHEMBL454411,42.0,nM,=,7.38,CHEMBL1014486,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer BH3 peptide by HTRF-LANCE assay,0.8,1,7.3768,1,active
e39f8a8e,,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cccc(Cl)c2C(=O)N2Cc3ccccc3C[C@H]2CN)n1,,,raw,,CHEMBL452586,1070.0,nM,=,5.97,CHEMBL1014486,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer BH3 peptide by HTRF-LANCE assay,0.8,1,5.9706,0,inactive
3a5ed718,,Cc1cc2c(CCc3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(CCc3ccccc3)c(O)c(O)cc2c1O,,,raw,,CHEMBL552735,480.0,nM,=,6.32,CHEMBL1031851,Displacement of F-BakBH3 from Bcl-2 by fluorescence polarization assay,0.8,1,6.3188,1,active
bb6a7cc8,,Cc1cc2c(C(=O)NC3Cc4ccccc4C3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC3Cc4ccccc4C3)c(O)c(O)cc2c1O,,,raw,,CHEMBL541427,700.0,nM,=,6.16,CHEMBL1031851,Displacement of F-BakBH3 from Bcl-2 by fluorescence polarization assay,0.8,1,6.1549,1,active
bda51447,,Cc1cc2c(C(=O)NCC(C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCC(C)c3ccccc3)c(O)c(O)cc2c1O,,,raw,,CHEMBL538616,320.0,nM,=,6.5,CHEMBL1031851,Displacement of F-BakBH3 from Bcl-2 by fluorescence polarization assay,0.8,3,6.4949,1,active
bacda7e1,,Cc1cc2c(C(=O)NCCc3cccc(Cl)c3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCCc3cccc(Cl)c3)c(O)c(O)cc2c1O,,,raw,,CHEMBL553474,4400.0,nM,=,5.36,CHEMBL1031851,Displacement of F-BakBH3 from Bcl-2 by fluorescence polarization assay,0.8,1,5.3565,0,inactive
d063fb6a,,CCc1ccc(CCNC(=O)c2c(O)c(O)cc3c(O)c(-c4c(C)cc5c(C(=O)NCCc6ccc(CC)cc6)c(O)c(O)cc5c4O)c(C)cc23)cc1,,,raw,,CHEMBL541496,670.0,nM,=,6.17,CHEMBL1031851,Displacement of F-BakBH3 from Bcl-2 by fluorescence polarization assay,0.8,1,6.1739,1,active
45d566ef,,Cc1cc2c(C(=O)NCCc3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCCc3ccccc3)c(O)c(O)cc2c1O,,,raw,,CHEMBL552287,150.0,nM,=,6.82,CHEMBL1031851,Displacement of F-BakBH3 from Bcl-2 by fluorescence polarization assay,0.8,1,6.8239,1,active
2a4f2ec8,,Cc1cc2c(C(=O)NCC3CCCCC3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCC3CCCCC3)c(O)c(O)cc2c1O,,,raw,,CHEMBL541004,710.0,nM,=,6.15,CHEMBL1031851,Displacement of F-BakBH3 from Bcl-2 by fluorescence polarization assay,0.8,1,6.1487,1,active
97320869,,Cc1cc2c(C(=O)NC(C)c3ccc(Cl)cc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC(C)c3ccc(Cl)cc3)c(O)c(O)cc2c1O,,,raw,,CHEMBL539481,490.0,nM,=,6.31,CHEMBL1031851,Displacement of F-BakBH3 from Bcl-2 by fluorescence polarization assay,0.8,1,6.3098,1,active
6191828a,,Cc1cc(C)c(CNC(=O)c2c(O)c(O)cc3c(O)c(-c4c(C)cc5c(C(=O)NCc6c(C)cc(C)cc6C)c(O)c(O)cc5c4O)c(C)cc23)c(C)c1,,,raw,,CHEMBL554545,700.0,nM,=,6.16,CHEMBL1031851,Displacement of F-BakBH3 from Bcl-2 by fluorescence polarization assay,0.8,1,6.1549,1,active
244ee3ca,,COc1ccccc1C1C2=C(N=c3s/c(=C\c4cccc(OCC(=O)O)c4)c(=O)n31)c1ccccc1CC2,,,raw,,CHEMBL1097075,3100.0,nM,=,5.51,CHEMBL1120826,Displacement of FITC labeled BH3 peptide from His-tagged human BCL2 after 1 hr by fluorescence polarization assay,0.8,1,5.5086,0,inactive
4dd42051,,COc1ccc(C2C3=C(N=c4s/c(=C\c5ccc(OCc6cccc(C(=O)O)c6)c(OC)c5)c(=O)n42)c2ccccc2CC3)cc1,,,raw,,CHEMBL1098324,3200.0,nM,=,5.5,CHEMBL1120826,Displacement of FITC labeled BH3 peptide from His-tagged human BCL2 after 1 hr by fluorescence polarization assay,0.8,1,5.4949,0,inactive
8733149c,,Oc1cc(Cc2ccccc2)c(Cc2ccccc2)cc1O,,,raw,,CHEMBL481409,4700.0,nM,=,5.33,CHEMBL1107438,Displacement of FITC-conjugated BH3-Bim peptide from human recombinant Bcl-2 expressed in Escherichia coli BL21 (DE3) by fluorescence polarization assay,0.8,1,5.3279,0,inactive
c5297720,,Cc1cc2c(C(=O)NC[C@@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@@H](C)c3ccccc3)c(O)c(O)cc2c1O,,,raw,,CHEMBL1094366,430.0,nM,=,6.37,CHEMBL1106537,Displacement of FITC-labeled Bak BH3 peptide from Bcl-2 after 30 mins by fluorescence polarization assay,0.8,2,6.3665,1,active
832de9bd,,Cc1cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c1O,,,raw,,CHEMBL1094250,320.0,nM,=,5.94,CHEMBL1106537,Displacement of FITC-labeled Bak BH3 peptide from Bcl-2 after 30 mins by fluorescence polarization assay,0.8,3,6.4949,1,active
d28dfa10,,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3C(C)C)C2=O)C(=O)c2cc(O)c(O)c(C(C)C)c2C1=O,,,raw,,CHEMBL1272170,370.0,nM,=,6.43,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay,0.8,3,6.4318,1,active
37a4a73c,,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3C(=O)NCC(C)c3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(C(=O)NCC(C)c3ccccc3)c2C1=O,,,raw,,CHEMBL1269070,230.0,nM,=,6.64,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay,0.8,3,6.6383,1,active
30e31666,,CCc1ccc(CCNC(=O)c2c(O)c(O)cc3c2C(=O)C(C)=C(C2=C(C)C(=O)c4c(cc(O)c(O)c4C(=O)NCCc4ccc(CC)cc4)C2=O)C3=O)cc1,,,raw,,CHEMBL1269012,210.0,nM,=,6.68,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay,0.8,3,6.6778,1,active
4c01645d,,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3C(=O)Cc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(C(=O)Cc3ccccc3)c2C1=O,,,raw,,CHEMBL1269072,220.0,nM,=,6.66,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay,0.8,3,6.6576,1,active
04a1343f,,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CC(C)C)C2=O)C(=O)c2cc(O)c(O)c(CC(C)C)c2C1=O,,,raw,,CHEMBL1272224,250.0,nM,=,6.6,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay,0.8,3,6.6021,1,active
5099157c,,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CC3CCCC3)C2=O)C(=O)c2cc(O)c(O)c(CC3CCCC3)c2C1=O,,,raw,,CHEMBL1269073,2270.0,nM,=,5.64,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay,0.8,3,5.644,0,inactive
d5911acf,,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CCC3CCCCC3)C2=O)C(=O)c2cc(O)c(O)c(CCC3CCCCC3)c2C1=O,,,raw,,CHEMBL1269074,6730.0,nM,=,5.17,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay,0.8,3,5.172,0,inactive
6f415432,,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CCc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(CCc3ccccc3)c2C1=O,,,raw,,CHEMBL1269075,2570.0,nM,=,5.59,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay,0.8,3,5.5901,0,inactive
3c276a86,,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CCc3ccc(C)cc3)C2=O)C(=O)c2cc(O)c(O)c(CCc3ccc(C)cc3)c2C1=O,,,raw,,CHEMBL1269076,3120.0,nM,=,5.51,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay,0.8,3,5.5058,0,inactive
96c2e287,,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CCCc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(CCCc3ccccc3)c2C1=O,,,raw,,CHEMBL1269077,2170.0,nM,=,5.66,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay,0.8,3,5.6635,0,inactive
91e64035,,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3Cc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(Cc3ccccc3)c2C1=O,,,raw,,CHEMBL1269107,290.0,nM,=,6.54,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay,0.8,6,6.5376,1,active
ba975d4a,,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3Cc3ccc(Cl)cc3)C2=O)C(=O)c2cc(O)c(O)c(Cc3ccc(Cl)cc3)c2C1=O,,,raw,,CHEMBL1269110,340.0,nM,=,6.47,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay,0.8,3,6.4685,1,active
04b7bfe3,,N#CC1=C2C(=NC1=O)c1cccc3c(N4CCSCC4)ccc2c13,,,raw,,CHEMBL595134,500.0,nM,=,6.54,CHEMBL1677787,Displacement of FAM-Bid from human recombinant Bcl-2 after 30 mins by ELISA,0.8,2,6.301,1,active
85b02637,,CCC(C)(C)c1ccc(Sc2ccc3c4c(cccc24)C2=NC(=O)C(C#N)=C23)cc1,,,raw,,CHEMBL1672080,342.0,nM,=,6.47,CHEMBL1677787,Displacement of FAM-Bid from human recombinant Bcl-2 after 30 mins by ELISA,0.8,1,6.466,1,active
e32b7d98,,N#CC1=C2C(=NC1=O)c1cccc3c(Sc4ccc(N)cc4)ccc2c13,,,raw,,CHEMBL1672082,316.5,nM,=,6.52,CHEMBL1677787,Displacement of FAM-Bid from human recombinant Bcl-2 after 30 mins by ELISA,0.8,2,6.4996,1,active
d939d9b6,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-],,,raw,,CHEMBL376408,828.95,nM,=,8.21,CHEMBL1693055,Displacement of wild type mBimBH3 from human Bcl-2 by solution competition assay,0.8,12,6.0815,1,active
a146efe2,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3cc(N4CCN(Cc5ccccc5-c5ccc(Cl)cc5)CC4)ccc23)cc1[N+](=O)[O-],,,raw,,CHEMBL1689139,8.7,nM,=,8.06,CHEMBL1693055,Displacement of wild type mBimBH3 from human Bcl-2 by solution competition assay,0.8,1,8.0605,1,active
1ba953cc,,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ncnc3cc(N4CCN(Cc5ccccc5-c5ccc(Cl)cc5)CC4)ccc23)ccc1N[C@H](CCN1CCOCC1)CSc1ccccc1,,,raw,,CHEMBL1689140,21.0,nM,=,7.68,CHEMBL1693055,Displacement of wild type mBimBH3 from human Bcl-2 by solution competition assay,0.8,1,7.6778,1,active
73c3d013,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3cc(N4CCN(Cc5ccccc5-c5ccc(Cl)cc5)CC4)ccc23)cc1S(=O)(=O)C(F)(F)F,,,raw,,CHEMBL1689141,13.0,nM,=,7.89,CHEMBL1693055,Displacement of wild type mBimBH3 from human Bcl-2 by solution competition assay,0.8,1,7.8861,1,active
38c9cf99,,O=S(=O)(Nc1ncnc2cc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)ccc12)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1,,,raw,,CHEMBL1689142,81.0,nM,=,7.09,CHEMBL1693055,Displacement of wild type mBimBH3 from human Bcl-2 by solution competition assay,0.8,1,7.0915,1,active
7ca54b1f,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3cc(N4CCN(CC5=C(c6ccc(Cl)cc6)CCC(C)(C)C5)CC4)ccc23)cc1[N+](=O)[O-],,,raw,,CHEMBL1689143,12.0,nM,=,7.92,CHEMBL1693055,Displacement of wild type mBimBH3 from human Bcl-2 by solution competition assay,0.8,1,7.9208,1,active
fb4ffeb3,,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc4c(NS(=O)(=O)c5ccc(N[C@H](CCN6CCOCC6)CSc6ccccc6)c([N+](=O)[O-])c5)ncnc4c3)CC2)C1,,,raw,,CHEMBL1689144,21.0,nM,=,7.68,CHEMBL1693055,Displacement of wild type mBimBH3 from human Bcl-2 by solution competition assay,0.8,1,7.6778,1,active
5e3288f5,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3cc(N4CCN(CC5=C(c6ccc(Cl)cc6)CCC(C)(C)C5)CC4)ccc23)cc1S(=O)(=O)C(F)(F)F,,,raw,,CHEMBL1689145,5.0,nM,=,8.3,CHEMBL1693055,Displacement of wild type mBimBH3 from human Bcl-2 by solution competition assay,0.8,1,8.301,1,active
dc74b3d4,,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc4c(NS(=O)(=O)c5ccc(N[C@H](CCN6CCOCC6)CSc6ccccc6)c(S(=O)(=O)C(F)(F)F)c5)ncnc4c3)CC2)C1,,,raw,,CHEMBL1689146,84.0,nM,=,7.08,CHEMBL1693055,Displacement of wild type mBimBH3 from human Bcl-2 by solution competition assay,0.8,1,7.0757,1,active
e9ba4ff1,,CCOC(=O)c1nn(-c2ccccc2)c(C)c1-c1ccc(C(=O)NS(=O)(=O)c2ccc3ccccc3c2)cc1C(=O)N1CCc2ccccc2C1,,,raw,,CHEMBL2030844,4190.0,nM,=,5.38,CHEMBL2033942,Inhibition of GST-tagged Bcl2 using [FAM]-IWIAQELRRIGDEFNAYY-NH2 as substrate after 60 mins by fluorescence polarization assay,0.8,1,5.3778,0,inactive
3d377801,,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C(=O)OCC)nn1-c1ccccc1,,,raw,,CHEMBL2030845,660.0,nM,=,6.18,CHEMBL2033942,Inhibition of GST-tagged Bcl2 using [FAM]-IWIAQELRRIGDEFNAYY-NH2 as substrate after 60 mins by fluorescence polarization assay,0.8,1,6.1805,1,active
8a9d3070,,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C(=O)O)nn1-c1ccccc1,,,raw,,CHEMBL2030846,170.0,nM,=,6.77,CHEMBL2033942,Inhibition of GST-tagged Bcl2 using [FAM]-IWIAQELRRIGDEFNAYY-NH2 as substrate after 60 mins by fluorescence polarization assay,0.8,1,6.7696,1,active
8154ebb8,,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1ccccc1,,,raw,,CHEMBL2030847,61.0,nM,=,7.21,CHEMBL2033942,Inhibition of GST-tagged Bcl2 using [FAM]-IWIAQELRRIGDEFNAYY-NH2 as substrate after 60 mins by fluorescence polarization assay,0.8,1,7.2147,1,active
55a56327,,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C(=O)OCC)nn1-c1ccc(OC)cc1,,,raw,,CHEMBL2030848,1790.0,nM,=,5.75,CHEMBL2033942,Inhibition of GST-tagged Bcl2 using [FAM]-IWIAQELRRIGDEFNAYY-NH2 as substrate after 60 mins by fluorescence polarization assay,0.8,1,5.7471,0,inactive
639aee19,,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C(=O)OCC)nn1-c1cccc(Oc2ccccc2)c1,,,raw,,CHEMBL2030849,140.0,nM,=,6.85,CHEMBL2033942,Inhibition of GST-tagged Bcl2 using [FAM]-IWIAQELRRIGDEFNAYY-NH2 as substrate after 60 mins by fluorescence polarization assay,0.8,1,6.8539,1,active
de8520ab,,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C(=O)OCC)nn1-c1ccc(Oc2ccccc2)cc1,,,raw,,CHEMBL2030850,100.0,nM,=,7.0,CHEMBL2033942,Inhibition of GST-tagged Bcl2 using [FAM]-IWIAQELRRIGDEFNAYY-NH2 as substrate after 60 mins by fluorescence polarization assay,0.8,3,7.0,1,active
f50565af,,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1ccc(Oc2ccccc2)cc1,,,raw,,CHEMBL2030851,130.0,nM,=,6.89,CHEMBL2033942,Inhibition of GST-tagged Bcl2 using [FAM]-IWIAQELRRIGDEFNAYY-NH2 as substrate after 60 mins by fluorescence polarization assay,0.8,3,6.8861,1,active
51b149a4,,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1ccc(Oc2ccc(Cl)cc2)cc1,,,raw,,CHEMBL2030852,20.0,nM,=,7.66,CHEMBL2033942,Inhibition of GST-tagged Bcl2 using [FAM]-IWIAQELRRIGDEFNAYY-NH2 as substrate after 60 mins by fluorescence polarization assay,0.8,3,7.699,1,active
29e2ef0b,,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1ccc(Oc2cccc(Cl)c2)cc1,,,raw,,CHEMBL2030853,7.83,nM,=,8.1,CHEMBL2033942,Inhibition of GST-tagged Bcl2 using [FAM]-IWIAQELRRIGDEFNAYY-NH2 as substrate after 60 mins by fluorescence polarization assay,0.8,3,8.1062,1,active
941eb14e,,CCCCOc1ccc(-n2nc(CO)c(-c3ccc(C(=O)NS(=O)(=O)c4ccc5ccccc5c4)cc3C(=O)N3CCc4ccccc4C3)c2CCCC)cc1,,,raw,,CHEMBL2030854,45.0,nM,=,7.35,CHEMBL2033942,Inhibition of GST-tagged Bcl2 using [FAM]-IWIAQELRRIGDEFNAYY-NH2 as substrate after 60 mins by fluorescence polarization assay,0.8,1,7.3468,1,active
dbfaad33,,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1ccc(-c2ccccc2)cc1,,,raw,,CHEMBL2030855,7.0,nM,=,8.15,CHEMBL2033942,Inhibition of GST-tagged Bcl2 using [FAM]-IWIAQELRRIGDEFNAYY-NH2 as substrate after 60 mins by fluorescence polarization assay,0.8,1,8.1549,1,active
a4df2752,,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1ccc(CCO)cc1,,,raw,,CHEMBL2030856,20.0,nM,=,7.7,CHEMBL2033942,Inhibition of GST-tagged Bcl2 using [FAM]-IWIAQELRRIGDEFNAYY-NH2 as substrate after 60 mins by fluorescence polarization assay,0.8,3,7.699,1,active
db781b4b,,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1ccc(CCCO)cc1,,,raw,,CHEMBL2030857,14.0,nM,=,7.85,CHEMBL2033942,Inhibition of GST-tagged Bcl2 using [FAM]-IWIAQELRRIGDEFNAYY-NH2 as substrate after 60 mins by fluorescence polarization assay,0.8,1,7.8539,1,active
17640263,,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(CO)nn1-c1cccc(CO)c1,,,raw,,CHEMBL2030858,71.0,nM,=,7.15,CHEMBL2033942,Inhibition of GST-tagged Bcl2 using [FAM]-IWIAQELRRIGDEFNAYY-NH2 as substrate after 60 mins by fluorescence polarization assay,0.8,1,7.1487,1,active
207470d6,,CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(CO)nn1-c1ccccc1,,,raw,,CHEMBL2030859,10.0,nM,=,7.96,CHEMBL2033942,Inhibition of GST-tagged Bcl2 using [FAM]-IWIAQELRRIGDEFNAYY-NH2 as substrate after 60 mins by fluorescence polarization assay,0.8,3,8.0,1,active
