molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_relation,pchembl_value,assay_chembl_id,assay_description
CHEMBL453380,Cc1cc(C(=O)N(c2ccccc2)c2ccccc2)nn1-c1ccccc1C(=O)N1Cc2ccccc2C[C@H]1CN,110.0,nM,=,6.96,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL501871,COC[C@@H]1Cc2ccccc2CN1C(=O)c1ccccc1-n1nc(C(=O)N(c2ccccc2)c2ccccc2)cc1C,160.0,nM,=,6.80,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL510332,CC(=O)NC[C@@H]1Cc2ccccc2CN1C(=O)c1ccccc1-n1nc(C(=O)N(c2ccccc2)c2ccccc2)cc1C,730.0,nM,=,6.14,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL446607,Cc1cc(C(=O)N(c2ccccc2)c2ccccc2)nn1-c1ccccc1C(=O)N1Cc2ccccc2C[C@H]1CNS(C)(=O)=O,1050.0,nM,=,5.98,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL446480,CCOC(=O)[C@@H]1Cc2ccccc2CN1C(=O)c1ccccc1-n1nc(C(=O)N(c2ccccc2)c2ccccc2)cc1C,5610.0,nM,=,5.25,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL453466,COC(=O)C[C@@H]1Cc2ccccc2CN1C(=O)c1ccccc1-n1nc(C(=O)N(c2ccccc2)c2ccccc2)cc1C,280.0,nM,=,6.55,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL500574,Cc1cc(C(=O)N(c2ccccc2)c2ccccc2)nn1-c1ccccc1C(=O)N1Cc2ccccc2C[C@H]1CN(C)C,150.0,nM,=,6.82,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL500866,CNC[C@@H]1Cc2ccccc2CN1C(=O)c1ccccc1-n1nc(C(=O)N(c2ccccc2)c2ccccc2)cc1C,140.0,nM,=,6.85,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL514298,Cc1cc(C(=O)N(c2ccccc2)c2ccccc2)nn1-c1ccccc1C(=O)N1Cc2ccccc2C[C@H]1C,110.0,nM,=,6.96,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL509788,Cc1c(Br)c(C(=O)N(c2ccccc2)c2ccccc2)nn1-c1ccccc1C(=O)N1Cc2ccccc2C[C@H]1CO,40.0,nM,=,7.40,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL460173,Cc1c(Cl)c(C(=O)N(c2ccccc2)c2ccccc2)nn1-c1ccccc1C(=O)N1Cc2ccccc2C[C@H]1CO,50.0,nM,=,7.30,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL503454,Cc1c(Cl)c(C(=O)N(c2ccccc2)c2ccccc2)nn1-c1ccccc1C(=O)N1Cc2ccccc2C[C@H]1CN,30.0,nM,=,7.52,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL520607,CCN(CC)C(=O)c1nn(-c2ccccc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Br,3670.0,nM,=,5.43,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL513318,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccccc2C(=O)N2CCc3ccccc3C2)n1,230.0,nM,=,6.64,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL467229,CCCCN(CCCC)C(=O)c1nn(-c2ccccc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,100.0,nM,=,7.00,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL481581,CCCCN(CCCC)C(=O)c1nn(-c2ccccc2C(=O)N2Cc3ccccc3C[C@H]2CN)c(C)c1Cl,20.0,nM,=,7.70,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL481775,CCCCN(CCCC)C(=O)c1nn(-c2ccc(N)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,90.0,nM,=,7.05,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL446802,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NC(=O)c3ccccc3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,810.0,nM,=,6.09,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL449546,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NC(=O)Cc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,40.0,nM,=,7.40,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL504480,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NC(=O)COc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,40.0,nM,=,7.40,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL450954,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NS(=O)(=O)Cc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,250.0,nM,=,6.60,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL509208,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(OCC(=O)c3ccccc3)cc2C(=O)N2CCc3ccccc3C2)n1,20.0,nM,=,7.70,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL473446,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(OCC(=O)O)cc2C(=O)N2CCc3ccccc3C2)n1,10.0,nM,=,8.00,CHEMBL1019892,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL509788,Cc1c(Br)c(C(=O)N(c2ccccc2)c2ccccc2)nn1-c1ccccc1C(=O)N1Cc2ccccc2C[C@H]1CO,210.0,nM,=,6.68,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL460173,Cc1c(Cl)c(C(=O)N(c2ccccc2)c2ccccc2)nn1-c1ccccc1C(=O)N1Cc2ccccc2C[C@H]1CO,480.0,nM,=,6.32,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL503454,Cc1c(Cl)c(C(=O)N(c2ccccc2)c2ccccc2)nn1-c1ccccc1C(=O)N1Cc2ccccc2C[C@H]1CN,100.0,nM,=,7.00,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL520607,CCN(CC)C(=O)c1nn(-c2ccccc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Br,17300.0,nM,=,4.76,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL513318,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccccc2C(=O)N2CCc3ccccc3C2)n1,2010.0,nM,=,5.70,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL467229,CCCCN(CCCC)C(=O)c1nn(-c2ccccc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,780.0,nM,=,6.11,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL481581,CCCCN(CCCC)C(=O)c1nn(-c2ccccc2C(=O)N2Cc3ccccc3C[C@H]2CN)c(C)c1Cl,160.0,nM,=,6.80,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL481775,CCCCN(CCCC)C(=O)c1nn(-c2ccc(N)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,700.0,nM,=,6.16,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL446802,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NC(=O)c3ccccc3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,5660.0,nM,=,5.25,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL449546,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NC(=O)Cc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,270.0,nM,=,6.57,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL504480,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NC(=O)COc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,130.0,nM,=,6.89,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL450954,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NS(=O)(=O)Cc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,3150.0,nM,=,5.50,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL509208,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(OCC(=O)c3ccccc3)cc2C(=O)N2CCc3ccccc3C2)n1,330.0,nM,=,6.48,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL473446,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(OCC(=O)O)cc2C(=O)N2CCc3ccccc3C2)n1,130.0,nM,=,6.89,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL502066,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(NC(=O)CSc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)n1,600.0,nM,=,6.22,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL451856,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(NC(=O)COc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)n1,510.0,nM,=,6.29,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL518649,CCCCN(CCCC)C(=O)c1nn(-c2ccc(N)cc2C(=O)N2Cc3ccccc3C[C@H]2CN)c(C)c1Cl,380.0,nM,=,6.42,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL508392,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NC(=O)COc3ccccc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CN)c(C)c1Cl,30.0,nM,=,7.52,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL498873,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NCc3ccncc3)cc2C(=O)N2Cc3ccccc3C[C@H]2CN)c(C)c1Cl,650.0,nM,=,6.19,CHEMBL1019894,Inhibition of GST fused Bcl-2 binding to biotinylated 26 mer Bak-BH3 peptide by HTRF-LANCE assay
CHEMBL454406,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cccc(C)c2C(=O)N2Cc3ccccc3C[C@H]2CN)n1,175.0,nM,=,6.76,CHEMBL1014486,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer BH3 peptide by HTRF-LANCE assay
CHEMBL503783,Cc1cccc(-n2nc(C(=O)N(c3ccccc3)c3ccccc3)cc2C)c1C(=O)N1Cc2ccccc2C[C@@H]1CO,390.0,nM,=,6.41,CHEMBL1014486,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer BH3 peptide by HTRF-LANCE assay
CHEMBL503783,Cc1cccc(-n2nc(C(=O)N(c3ccccc3)c3ccccc3)cc2C)c1C(=O)N1Cc2ccccc2C[C@@H]1CO,6100.0,nM,=,5.21,CHEMBL1014486,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer BH3 peptide by HTRF-LANCE assay
CHEMBL508211,Cc1cccc(-n2nc(C(=O)N(c3ccccc3)c3ccccc3)cc2C)c1C(=O)N1Cc2ccccc2C[C@H]1CO,210.0,nM,=,6.68,CHEMBL1014486,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer BH3 peptide by HTRF-LANCE assay
CHEMBL503783,Cc1cccc(-n2nc(C(=O)N(c3ccccc3)c3ccccc3)cc2C)c1C(=O)N1Cc2ccccc2C[C@@H]1CO,1100.0,nM,=,5.96,CHEMBL1014486,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer BH3 peptide by HTRF-LANCE assay
CHEMBL509760,Cc1cccc(-n2nc(C(=O)N(c3ccccc3)c3ccccc3)cc2C)c1C(=O)N1Cc2ccccc2CC1CO,600.0,nM,=,6.22,CHEMBL1014486,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer BH3 peptide by HTRF-LANCE assay
CHEMBL454411,CCCCN(CCCC)C(=O)c1nn(-c2cccc(C)c2C(=O)N2Cc3ccccc3C[C@H]2CN)c(C)c1Cl,42.0,nM,=,7.38,CHEMBL1014486,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer BH3 peptide by HTRF-LANCE assay
CHEMBL452586,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cccc(Cl)c2C(=O)N2Cc3ccccc3C[C@H]2CN)n1,1070.0,nM,=,5.97,CHEMBL1014486,Inhibition of GST fused Bcl-2 binding to biotinylated 16 mer BH3 peptide by HTRF-LANCE assay
CHEMBL552735,Cc1cc2c(CCc3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(CCc3ccccc3)c(O)c(O)cc2c1O,480.0,nM,=,6.32,CHEMBL1031851,Displacement of F-BakBH3 from Bcl-2 by fluorescence polarization assay
CHEMBL541427,Cc1cc2c(C(=O)NC3Cc4ccccc4C3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC3Cc4ccccc4C3)c(O)c(O)cc2c1O,700.0,nM,=,6.16,CHEMBL1031851,Displacement of F-BakBH3 from Bcl-2 by fluorescence polarization assay
CHEMBL538616,Cc1cc2c(C(=O)NCC(C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCC(C)c3ccccc3)c(O)c(O)cc2c1O,320.0,nM,=,6.50,CHEMBL1031851,Displacement of F-BakBH3 from Bcl-2 by fluorescence polarization assay
CHEMBL553474,Cc1cc2c(C(=O)NCCc3cccc(Cl)c3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCCc3cccc(Cl)c3)c(O)c(O)cc2c1O,4400.0,nM,=,5.36,CHEMBL1031851,Displacement of F-BakBH3 from Bcl-2 by fluorescence polarization assay
CHEMBL541496,CCc1ccc(CCNC(=O)c2c(O)c(O)cc3c(O)c(-c4c(C)cc5c(C(=O)NCCc6ccc(CC)cc6)c(O)c(O)cc5c4O)c(C)cc23)cc1,670.0,nM,=,6.17,CHEMBL1031851,Displacement of F-BakBH3 from Bcl-2 by fluorescence polarization assay
CHEMBL552287,Cc1cc2c(C(=O)NCCc3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCCc3ccccc3)c(O)c(O)cc2c1O,150.0,nM,=,6.82,CHEMBL1031851,Displacement of F-BakBH3 from Bcl-2 by fluorescence polarization assay
CHEMBL541004,Cc1cc2c(C(=O)NCC3CCCCC3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCC3CCCCC3)c(O)c(O)cc2c1O,710.0,nM,=,6.15,CHEMBL1031851,Displacement of F-BakBH3 from Bcl-2 by fluorescence polarization assay
CHEMBL539481,Cc1cc2c(C(=O)NC(C)c3ccc(Cl)cc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC(C)c3ccc(Cl)cc3)c(O)c(O)cc2c1O,490.0,nM,=,6.31,CHEMBL1031851,Displacement of F-BakBH3 from Bcl-2 by fluorescence polarization assay
CHEMBL554545,Cc1cc(C)c(CNC(=O)c2c(O)c(O)cc3c(O)c(-c4c(C)cc5c(C(=O)NCc6c(C)cc(C)cc6C)c(O)c(O)cc5c4O)c(C)cc23)c(C)c1,700.0,nM,=,6.16,CHEMBL1031851,Displacement of F-BakBH3 from Bcl-2 by fluorescence polarization assay
CHEMBL551288,Cc1cc2c(C(C)C)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)cc2c1O,80000.0,nM,=,4.10,CHEMBL1031851,Displacement of F-BakBH3 from Bcl-2 by fluorescence polarization assay
CHEMBL1097075,COc1ccccc1C1C2=C(N=c3s/c(=C\c4cccc(OCC(=O)O)c4)c(=O)n31)c1ccccc1CC2,3100.0,nM,=,5.51,CHEMBL1120826,Displacement of FITC labeled BH3 peptide from His-tagged human BCL2 after 1 hr by fluorescence polarization assay
CHEMBL1098324,COc1ccc(C2C3=C(N=c4s/c(=C\c5ccc(OCc6cccc(C(=O)O)c6)c(OC)c5)c(=O)n42)c2ccccc2CC3)cc1,3200.0,nM,=,5.50,CHEMBL1120826,Displacement of FITC labeled BH3 peptide from His-tagged human BCL2 after 1 hr by fluorescence polarization assay
CHEMBL1096755,O=C(O)c1cccc(-c2ccc(/C=c3\sc4n(c3=O)C(c3cccc(F)c3)C3=C(N=4)c4ccccc4CC3)o2)c1,8000.0,nM,=,5.10,CHEMBL1120826,Displacement of FITC labeled BH3 peptide from His-tagged human BCL2 after 1 hr by fluorescence polarization assay
CHEMBL1095309,COc1ccc(C2C3=C(N=c4s/c(=C\c5ccc(-c6cccc(C(=O)O)c6)o5)c(=O)n42)c2ccccc2CC3)cc1,11100.0,nM,=,4.96,CHEMBL1120826,Displacement of FITC labeled BH3 peptide from His-tagged human BCL2 after 1 hr by fluorescence polarization assay
CHEMBL1095310,COc1cccc(C2C3=C(N=c4s/c(=C\c5ccc(-c6cccc(C(=O)O)c6)o5)c(=O)n42)c2ccccc2CC3)c1,19400.0,nM,=,4.71,CHEMBL1120826,Displacement of FITC labeled BH3 peptide from His-tagged human BCL2 after 1 hr by fluorescence polarization assay
CHEMBL481409,Oc1cc(Cc2ccccc2)c(Cc2ccccc2)cc1O,4700.0,nM,=,5.33,CHEMBL1107438,Displacement of FITC-conjugated BH3-Bim peptide from human recombinant Bcl-2 expressed in Escherichia coli BL21 (DE3) by fluorescence polarization assay
CHEMBL51483,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,300.0,nM,=,6.52,CHEMBL1106537,Displacement of FITC-labeled Bak BH3 peptide from Bcl-2 after 30 mins by fluorescence polarization assay
CHEMBL51483,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,260.0,nM,=,6.58,CHEMBL1106537,Displacement of FITC-labeled Bak BH3 peptide from Bcl-2 after 30 mins by fluorescence polarization assay
CHEMBL538616,Cc1cc2c(C(=O)NCC(C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCC(C)c3ccccc3)c(O)c(O)cc2c1O,660.0,nM,=,6.18,CHEMBL1106537,Displacement of FITC-labeled Bak BH3 peptide from Bcl-2 after 30 mins by fluorescence polarization assay
CHEMBL1094366,Cc1cc2c(C(=O)NC[C@@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@@H](C)c3ccccc3)c(O)c(O)cc2c1O,430.0,nM,=,6.37,CHEMBL1106537,Displacement of FITC-labeled Bak BH3 peptide from Bcl-2 after 30 mins by fluorescence polarization assay
CHEMBL1094366,Cc1cc2c(C(=O)NC[C@@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@@H](C)c3ccccc3)c(O)c(O)cc2c1O,430.0,nM,=,6.37,CHEMBL1106537,Displacement of FITC-labeled Bak BH3 peptide from Bcl-2 after 30 mins by fluorescence polarization assay
CHEMBL1094250,Cc1cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c1O,1140.0,nM,=,5.94,CHEMBL1106537,Displacement of FITC-labeled Bak BH3 peptide from Bcl-2 after 30 mins by fluorescence polarization assay
CHEMBL1094250,Cc1cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c1O,320.0,nM,=,6.50,CHEMBL1106537,Displacement of FITC-labeled Bak BH3 peptide from Bcl-2 after 30 mins by fluorescence polarization assay
CHEMBL1272170,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3C(C)C)C2=O)C(=O)c2cc(O)c(O)c(C(C)C)c2C1=O,370.0,nM,=,6.43,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay
CHEMBL1269070,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3C(=O)NCC(C)c3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(C(=O)NCC(C)c3ccccc3)c2C1=O,230.0,nM,=,6.64,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay
CHEMBL1269012,CCc1ccc(CCNC(=O)c2c(O)c(O)cc3c2C(=O)C(C)=C(C2=C(C)C(=O)c4c(cc(O)c(O)c4C(=O)NCCc4ccc(CC)cc4)C2=O)C3=O)cc1,210.0,nM,=,6.68,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay
CHEMBL1269072,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3C(=O)Cc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(C(=O)Cc3ccccc3)c2C1=O,220.0,nM,=,6.66,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay
CHEMBL1272224,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CC(C)C)C2=O)C(=O)c2cc(O)c(O)c(CC(C)C)c2C1=O,250.0,nM,=,6.60,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay
CHEMBL1269073,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CC3CCCC3)C2=O)C(=O)c2cc(O)c(O)c(CC3CCCC3)c2C1=O,2270.0,nM,=,5.64,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay
CHEMBL1269074,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CCC3CCCCC3)C2=O)C(=O)c2cc(O)c(O)c(CCC3CCCCC3)c2C1=O,6730.0,nM,=,5.17,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay
CHEMBL1269075,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CCc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(CCc3ccccc3)c2C1=O,2570.0,nM,=,5.59,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay
CHEMBL1269076,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CCc3ccc(C)cc3)C2=O)C(=O)c2cc(O)c(O)c(CCc3ccc(C)cc3)c2C1=O,3120.0,nM,=,5.51,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay
CHEMBL1269077,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CCCc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(CCCc3ccccc3)c2C1=O,2170.0,nM,=,5.66,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay
CHEMBL1269107,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3Cc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(Cc3ccccc3)c2C1=O,290.0,nM,=,6.54,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay
CHEMBL1269110,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3Cc3ccc(Cl)cc3)C2=O)C(=O)c2cc(O)c(O)c(Cc3ccc(Cl)cc3)c2C1=O,340.0,nM,=,6.47,CHEMBL1273517,Displacement of F-BakBH3 from Bcl-2 after 30 mins by fluorescence polarization assay
CHEMBL595134,N#CC1=C2C(=NC1=O)c1cccc3c(N4CCSCC4)ccc2c13,285.0,nM,=,6.54,CHEMBL1677787,Displacement of FAM-Bid from human recombinant Bcl-2 after 30 mins by ELISA
CHEMBL1672080,CCC(C)(C)c1ccc(Sc2ccc3c4c(cccc24)C2=NC(=O)C(C#N)=C23)cc1,342.0,nM,=,6.47,CHEMBL1677787,Displacement of FAM-Bid from human recombinant Bcl-2 after 30 mins by ELISA
CHEMBL1672082,N#CC1=C2C(=NC1=O)c1cccc3c(Sc4ccc(N)cc4)ccc2c13,302.0,nM,=,6.52,CHEMBL1677787,Displacement of FAM-Bid from human recombinant Bcl-2 after 30 mins by ELISA
CHEMBL376408,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-],6.1,nM,=,8.21,CHEMBL1693055,Displacement of wild type mBimBH3 from human Bcl-2 by solution competition assay
